season,date,game_key,ballpark,away_team,home_team,away_actual_runs,away_expected_runs,away_run_error,home_actual_runs,home_expected_runs,home_run_error,run_mae,actual_total_runs,expected_total_runs,total_run_error,total_abs_error,expected_run_diff,actual_run_diff,home_win_probability,predicted_winner,actual_winner,win_correct,favorite_probability_bucket,over_under_pick,actual_over_under_result,over_under_correct,handicap_pick,handicap_correct,season_phase
2024,2024-06-14,20240614LTLG0,잠실,롯데,LG,3.0,5.1135,2.1135,5.0,5.5815,0.5815,1.3475,8.0,10.6951,2.6951,2.6951,0.468,2.0,0.6229,LG,LG,True,60~65%,오버,언더,False,관망,,시즌 초반
2024,2024-06-14,20240614OBWO0,고척,두산,키움,6.0,5.631,-0.369,4.0,4.5829,0.5829,0.476,10.0,10.2139,0.2139,0.2139,-1.048,-2.0,0.3285,두산,두산,True,65% 이상,오버,오버,True,키움 +2.5,1.0,시즌 초반
2024,2024-06-14,20240614SKHH0,한밭,SSG,한화,11.0,4.8791,-6.1209,4.0,5.4469,1.4469,3.7839,15.0,10.326,-4.674,4.674,0.5679,-7.0,0.6415,한화,SSG,False,60~65%,오버,오버,True,SSG +2.5,1.0,시즌 초반
2024,2024-06-14,20240614SSNC0,창원,삼성,NC,7.0,5.1817,-1.8183,4.0,5.1543,1.1543,1.4863,11.0,10.336,-0.664,0.664,-0.0275,-3.0,0.526,NC,삼성,False,50~55%,오버,오버,True,관망,,시즌 초반
2024,2024-06-15,20240615HTKT0,수원,KIA,KT,2.0,5.6627,3.6627,1.0,5.5436,4.5436,4.1031,3.0,11.2062,8.2062,8.2062,-0.1191,-1.0,0.5076,KT,KIA,False,50~55%,오버,언더,False,관망,,시즌 초반
2024,2024-06-15,20240615LTLG0,잠실,롯데,LG,9.0,5.2082,-3.7918,8.0,5.7221,-2.2779,3.0348,17.0,10.9303,-6.0697,6.0697,0.514,-1.0,0.6315,LG,롯데,False,60~65%,오버,오버,True,롯데 +2.5,1.0,시즌 초반
2024,2024-06-15,20240615OBWO0,고척,두산,키움,4.0,5.4637,1.4637,1.0,4.5829,3.5829,2.5233,5.0,10.0466,5.0466,5.0466,-0.8808,-3.0,0.3587,두산,두산,True,60~65%,오버,언더,False,키움 +2.5,0.0,시즌 초반
2024,2024-06-15,20240615SKHH0,한밭,SSG,한화,9.0,4.9678,-4.0322,1.0,5.3133,4.3133,4.1728,10.0,10.2811,0.2811,0.2811,0.3455,-8.0,0.5995,한화,SSG,False,55~60%,오버,오버,True,관망,,시즌 초반
2024,2024-06-15,20240615SSNC0,창원,삼성,NC,4.0,5.2097,1.2097,6.0,5.1994,-0.8006,1.0051,10.0,10.4091,0.4091,0.4091,-0.0103,2.0,0.5294,NC,NC,True,50~55%,오버,오버,True,관망,,시즌 초반
2024,2024-06-16,20240616HTKT0,수원,KIA,KT,3.0,5.5571,2.5571,1.0,5.7003,4.7003,3.6287,4.0,11.2574,7.2574,7.2574,0.1432,-2.0,0.56,KT,KIA,False,55~60%,오버,언더,False,관망,,시즌 초반
2024,2024-06-16,20240616LTLG0,잠실,롯데,LG,8.0,5.2885,-2.7115,9.0,5.5901,-3.4099,3.0607,17.0,10.8786,-6.1214,6.1214,0.3017,1.0,0.591,LG,LG,True,55~60%,오버,오버,True,관망,,시즌 초반
2024,2024-06-16,20240616OBWO0,고척,두산,키움,2.0,5.3873,3.3873,8.0,4.7704,-3.2296,3.3084,10.0,10.1577,0.1577,0.1577,-0.6169,6.0,0.4088,두산,키움,False,55~60%,오버,오버,True,키움 +2.5,1.0,시즌 초반
2024,2024-06-16,20240616SKHH0,한밭,SSG,한화,1.0,5.1181,4.1181,4.0,5.3075,1.3075,2.7128,5.0,10.4256,5.4256,5.4256,0.1894,3.0,0.5691,한화,한화,True,55~60%,오버,언더,False,관망,,시즌 초반
2024,2024-06-16,20240616SSNC0,창원,삼성,NC,4.0,5.1165,1.1165,5.0,5.1532,0.1532,0.6349,9.0,10.2697,1.2697,1.2697,0.0366,1.0,0.5388,NC,NC,True,50~55%,오버,오버,True,관망,,시즌 초반
2024,2024-06-18,20240618LGHT0,광주,LG,KIA,4.0,5.1976,1.1976,11.0,5.3063,-5.6937,3.4457,15.0,10.5039,-4.4961,4.4961,0.1087,7.0,0.5531,KIA,KIA,True,55~60%,오버,오버,True,관망,,시즌 초반
2024,2024-06-18,20240618LTKT0,수원,롯데,KT,4.0,5.5223,1.5223,6.0,5.3267,-0.6733,1.0978,10.0,10.849,0.849,0.849,-0.1956,2.0,0.4923,롯데,KT,False,50~55%,오버,오버,True,관망,,시즌 초반
2024,2024-06-18,20240618NCOB0,잠실,NC,두산,2.0,5.0642,3.0642,6.0,5.2298,-0.7702,1.9172,8.0,10.294,2.294,2.294,0.1657,4.0,0.5644,두산,두산,True,55~60%,오버,언더,False,관망,,시즌 초반
2024,2024-06-18,20240618SKSS0,대구,SSG,삼성,8.0,4.977,-3.023,3.0,5.357,2.357,2.69,11.0,10.3341,-0.6659,0.6659,0.38,-5.0,0.6062,삼성,SSG,False,60~65%,오버,오버,True,관망,,시즌 초반
2024,2024-06-18,20240618WOHH0,청주,키움,한화,0.0,4.6944,4.6944,3.0,5.4879,2.4879,3.5911,3.0,10.1822,7.1822,7.1822,0.7935,3.0,0.682,한화,한화,True,65% 이상,오버,언더,False,키움 +2.5,0.0,시즌 초반
2024,2024-06-19,20240619LGHT0,광주,LG,KIA,7.0,5.7559,-1.2441,5.0,5.3346,0.3346,0.7893,12.0,11.0905,-0.9095,0.9095,-0.4214,-2.0,0.4472,LG,LG,True,55~60%,오버,오버,True,관망,,시즌 초반
2024,2024-06-19,20240619LTKT0,수원,롯데,KT,13.0,5.5223,-7.4777,5.0,5.4451,0.4451,3.9614,18.0,10.9674,-7.0326,7.0326,-0.0771,-8.0,0.516,KT,롯데,False,50~55%,오버,오버,True,관망,,시즌 초반
2024,2024-06-19,20240619NCOB0,잠실,NC,두산,7.0,5.105,-1.895,5.0,5.2447,0.2447,1.0699,12.0,10.3496,-1.6504,1.6504,0.1397,-2.0,0.5593,두산,NC,False,55~60%,오버,오버,True,관망,,시즌 초반
2024,2024-06-19,20240619SKSS0,대구,SSG,삼성,2.0,5.0082,3.0082,13.0,5.1784,-7.8216,5.4149,15.0,10.1866,-4.8134,4.8134,0.1702,11.0,0.5653,삼성,삼성,True,55~60%,오버,오버,True,관망,,시즌 초반
2024,2024-06-19,20240619WOHH0,청주,키움,한화,11.0,4.5518,-6.4482,14.0,5.374,-8.626,7.5371,25.0,9.9257,-15.0743,15.0743,0.8222,3.0,0.687,한화,한화,True,65% 이상,오버,오버,True,키움 +2.5,0.0,시즌 초반
2024,2024-06-20,20240620LGHT0,광주,LG,KIA,5.0,5.7781,0.7781,6.0,5.338,-0.662,0.7201,11.0,11.1161,0.1161,0.1161,-0.4402,1.0,0.4434,LG,KIA,False,55~60%,오버,오버,True,관망,,시즌 초반
2024,2024-06-20,20240620LTKT0,수원,롯데,KT,6.0,5.5352,-0.4648,7.0,5.3602,-1.6398,1.0523,13.0,10.8953,-2.1047,2.1047,-0.175,1.0,0.4964,롯데,KT,False,50~55%,오버,오버,True,관망,,시즌 초반
2024,2024-06-20,20240620NCOB0,잠실,NC,두산,0.0,5.0842,5.0842,2.0,5.3406,3.3406,4.2124,2.0,10.4248,8.4248,8.4248,0.2564,2.0,0.5822,두산,두산,True,55~60%,오버,언더,False,관망,,시즌 초반
2024,2024-06-20,20240620SKSS0,대구,SSG,삼성,0.0,5.1021,5.1021,4.0,5.2534,1.2534,3.1777,4.0,10.3555,6.3555,6.3555,0.1513,4.0,0.5616,삼성,삼성,True,55~60%,오버,언더,False,관망,,시즌 초반
2024,2024-06-20,20240620WOHH0,청주,키움,한화,7.0,4.6736,-2.3264,0.0,5.6143,5.6143,3.9704,7.0,10.2879,3.2879,3.2879,0.9407,-7.0,0.7071,한화,키움,False,65% 이상,오버,언더,False,키움 +2.5,1.0,시즌 초반
2024,2024-06-21,20240621HHHT0,광주,한화,KIA,3.0,5.1134,2.1134,8.0,5.2157,-2.7843,2.4488,11.0,10.329,-0.671,0.671,0.1023,5.0,0.5519,KIA,KIA,True,55~60%,오버,오버,True,관망,,시즌 초반
2024,2024-06-21,20240621KTLG0,잠실,KT,LG,3.0,5.2054,2.2054,2.0,5.6418,3.6418,2.9236,5.0,10.8472,5.8472,5.8472,0.4364,-1.0,0.6169,LG,KT,False,60~65%,오버,언더,False,관망,,시즌 초반
2024,2024-06-21,20240621LTWO0,고척,롯데,키움,2.0,5.5184,3.5184,5.0,4.6016,-0.3984,1.9584,7.0,10.12,3.12,3.12,-0.9168,3.0,0.3521,롯데,키움,False,60~65%,오버,언더,False,키움 +2.5,1.0,시즌 초반
2024,2024-06-21,20240621NCSK0,문학,NC,SSG,3.0,5.3307,2.3307,2.0,5.0696,3.0696,2.7002,5.0,10.4004,5.4004,5.4004,-0.2611,-1.0,0.4791,NC,NC,True,50~55%,오버,언더,False,관망,,시즌 초반
2024,2024-06-21,20240621OBSS0,대구,두산,삼성,4.0,5.3472,1.3472,7.0,5.0574,-1.9426,1.6449,11.0,10.4046,-0.5954,0.5954,-0.2898,3.0,0.4734,두산,삼성,False,50~55%,오버,오버,True,관망,,시즌 초반
2024,2024-06-22,20240622LTWO0,고척,롯데,키움,6.0,5.3912,-0.6088,1.0,4.9406,3.9406,2.2747,7.0,10.3318,3.3318,3.3318,-0.4506,-5.0,0.4414,롯데,롯데,True,55~60%,오버,언더,False,관망,,시즌 초반
2024,2024-06-22,20240622NCSK0,문학,NC,SSG,4.0,5.3411,1.3411,12.0,5.016,-6.984,4.1625,16.0,10.3572,-5.6428,5.6428,-0.3251,8.0,0.4663,NC,SSG,False,50~55%,오버,오버,True,관망,,시즌 초반
2024,2024-06-23,20240623HHHT1,광주,한화,KIA,9.0,5.1134,-3.8866,8.0,5.2692,-2.7308,3.3087,17.0,10.3826,-6.6174,6.6174,0.1559,-1.0,0.5625,KIA,한화,False,55~60%,오버,오버,True,관망,,시즌 초반
2024,2024-06-23,20240623HHHT2,광주,한화,KIA,1.0,5.1134,4.1134,4.0,5.2692,1.2692,2.6913,5.0,10.3826,5.3826,5.3826,0.1559,3.0,0.5625,KIA,KIA,True,55~60%,오버,언더,False,관망,,시즌 초반
2024,2024-06-23,20240623KTLG1,잠실,KT,LG,2.0,5.3191,3.3191,7.0,5.7537,-1.2463,2.2827,9.0,11.0728,2.0728,2.0728,0.4347,5.0,0.6166,LG,LG,True,60~65%,오버,오버,True,관망,,시즌 초반
2024,2024-06-23,20240623KTLG2,잠실,KT,LG,4.0,5.3191,1.3191,3.0,5.7537,2.7537,2.0364,7.0,11.0728,4.0728,4.0728,0.4347,-1.0,0.6166,LG,KT,False,60~65%,오버,언더,False,관망,,시즌 초반
2024,2024-06-23,20240623LTWO0,고척,롯데,키움,10.0,5.482,-4.518,2.0,4.608,2.608,3.563,12.0,10.0901,-1.9099,1.9099,-0.874,-8.0,0.36,롯데,롯데,True,60~65%,오버,오버,True,키움 +2.5,0.0,시즌 초반
2024,2024-06-23,20240623NCSK0,문학,NC,SSG,18.0,5.3324,-12.6676,6.0,5.1254,-0.8746,6.7711,24.0,10.4578,-13.5422,13.5422,-0.207,-12.0,0.49,NC,NC,True,50~55%,오버,오버,True,관망,,시즌 초반
2024,2024-06-23,20240623OBSS1,대구,두산,삼성,4.0,5.3877,1.3877,7.0,5.1106,-1.8894,1.6386,11.0,10.4983,-0.5017,0.5017,-0.2771,3.0,0.4759,두산,삼성,False,50~55%,오버,오버,True,관망,,시즌 초반
2024,2024-06-23,20240623OBSS2,대구,두산,삼성,4.0,5.3877,1.3877,10.0,5.1106,-4.8894,3.1386,14.0,10.4983,-3.5017,3.5017,-0.2771,6.0,0.4759,두산,삼성,False,50~55%,오버,오버,True,관망,,시즌 초반
2024,2024-06-25,20240625KTSK0,문학,KT,SSG,6.0,5.6773,-0.3227,1.0,5.6298,4.6298,2.4763,7.0,11.3071,4.3071,4.3071,-0.0475,-5.0,0.522,SSG,KT,False,50~55%,오버,언더,False,관망,,시즌 초반
2024,2024-06-25,20240625NCWO0,고척,NC,키움,5.0,5.4478,0.4478,6.0,4.6334,-1.3666,0.9072,11.0,10.0812,-0.9188,0.9188,-0.8143,1.0,0.3711,NC,키움,False,60~65%,오버,오버,True,키움 +2.5,1.0,시즌 초반
2024,2024-06-25,20240625OBHH0,한밭,두산,한화,4.0,5.5258,1.5258,5.0,5.1576,0.1576,0.8417,9.0,10.6833,1.6833,1.6833,-0.3682,1.0,0.4577,두산,한화,False,50~55%,오버,오버,True,관망,,시즌 초반
2024,2024-06-25,20240625SSLG0,잠실,삼성,LG,0.0,5.1898,5.1898,4.0,5.2208,1.2208,3.2053,4.0,10.4106,6.4106,6.4106,0.0311,4.0,0.5377,LG,LG,True,50~55%,오버,언더,False,관망,,시즌 초반
2024,2024-06-26,20240626HTLT0,사직,KIA,롯데,4.0,5.1227,1.1227,6.0,4.9673,-1.0327,1.0777,10.0,10.0901,0.0901,0.0901,-0.1554,2.0,0.5003,롯데,롯데,True,50~55%,오버,오버,True,관망,,시즌 초반
2024,2024-06-26,20240626KTSK0,문학,KT,SSG,5.0,5.5053,0.5053,10.0,5.4028,-4.5972,2.5512,15.0,10.9081,-4.0919,4.0919,-0.1025,5.0,0.511,SSG,SSG,True,50~55%,오버,오버,True,관망,,시즌 초반
2024,2024-06-26,20240626NCWO0,고척,NC,키움,7.0,5.2729,-1.7271,10.0,4.5969,-5.4031,3.5651,17.0,9.8698,-7.1302,7.1302,-0.676,3.0,0.3974,NC,키움,False,60~65%,오버,오버,True,키움 +2.5,1.0,시즌 초반
2024,2024-06-26,20240626OBHH0,한밭,두산,한화,15.0,5.3076,-9.6924,8.0,5.1014,-2.8986,6.2955,23.0,10.409,-12.591,12.591,-0.2062,-7.0,0.4901,두산,두산,True,50~55%,오버,오버,True,관망,,시즌 초반
2024,2024-06-26,20240626SSLG0,잠실,삼성,LG,1.0,5.0037,4.0037,2.0,5.2633,3.2633,3.6335,3.0,10.267,7.267,7.267,0.2595,1.0,0.5828,LG,LG,True,55~60%,오버,언더,False,관망,,시즌 초반
2024,2024-06-27,20240627HTLT0,사직,KIA,롯데,2.0,5.1679,3.1679,11.0,5.1401,-5.8599,4.5139,13.0,10.3081,-2.6919,2.6919,-0.0278,9.0,0.5259,롯데,롯데,True,50~55%,오버,오버,True,관망,,시즌 초반
2024,2024-06-27,20240627KTSK0,문학,KT,SSG,16.0,5.3996,-10.6004,8.0,5.3865,-2.6135,6.607,24.0,10.7861,-13.2139,13.2139,-0.0131,-8.0,0.5289,SSG,KT,False,50~55%,오버,오버,True,관망,,시즌 초반
2024,2024-06-27,20240627NCWO0,고척,NC,키움,7.0,5.3095,-1.6905,9.0,4.7415,-4.2585,2.9745,16.0,10.051,-5.949,5.949,-0.568,2.0,0.4183,NC,키움,False,55~60%,오버,오버,True,키움 +2.5,1.0,시즌 초반
2024,2024-06-27,20240627OBHH0,한밭,두산,한화,3.0,5.673,2.673,8.0,5.1681,-2.8319,2.7524,11.0,10.8412,-0.1588,0.1588,-0.5049,5.0,0.4307,두산,한화,False,55~60%,오버,오버,True,한화 +2.5,1.0,시즌 초반
2024,2024-06-27,20240627SSLG0,잠실,삼성,LG,2.0,5.0037,3.0037,1.0,5.3167,4.3167,3.6602,3.0,10.3205,7.3205,7.3205,0.313,-1.0,0.5932,LG,삼성,False,55~60%,오버,언더,False,관망,,시즌 중반
2024,2024-06-28,20240628HHLT0,사직,한화,롯데,4.0,5.1493,1.1493,6.0,5.4983,-0.5017,0.8255,10.0,10.6477,0.6477,0.6477,0.349,2.0,0.6002,롯데,롯데,True,60~65%,오버,오버,True,관망,,시즌 중반
2024,2024-06-28,20240628LGNC0,창원,LG,NC,2.0,5.3467,3.3467,8.0,5.2975,-2.7025,3.0246,10.0,10.6442,0.6442,0.6442,-0.0493,6.0,0.5216,NC,NC,True,50~55%,오버,오버,True,관망,,시즌 중반
2024,2024-06-28,20240628SKOB0,잠실,SSG,두산,0.0,5.2665,5.2665,10.0,5.8429,-4.1571,4.7118,10.0,11.1094,1.1094,1.1094,0.5764,10.0,0.6431,두산,두산,True,60~65%,오버,오버,True,SSG +2.5,0.0,시즌 중반
2024,2024-06-28,20240628SSKT0,수원,삼성,KT,4.0,5.406,1.406,5.0,5.256,0.256,0.831,9.0,10.662,1.662,1.662,-0.1499,1.0,0.5014,KT,KT,True,50~55%,오버,오버,True,관망,,시즌 중반
2024,2024-06-28,20240628WOHT0,광주,키움,KIA,17.0,4.9826,-12.0174,6.0,5.5268,-0.4732,6.2453,23.0,10.5094,-12.4906,12.4906,0.5442,-11.0,0.6371,KIA,키움,False,60~65%,오버,오버,True,키움 +2.5,1.0,시즌 중반
2024,2024-06-29,20240629SKOB0,잠실,SSG,두산,6.0,5.1167,-0.8833,0.0,5.6457,5.6457,3.2645,6.0,10.7624,4.7624,4.7624,0.5291,-6.0,0.6343,두산,SSG,False,60~65%,오버,언더,False,SSG +2.5,1.0,시즌 중반
2024,2024-06-30,20240630LGNC0,창원,LG,NC,9.0,5.2018,-3.7982,6.0,5.1017,-0.8983,2.3483,15.0,10.3034,-4.6966,4.6966,-0.1001,-3.0,0.5114,NC,LG,False,50~55%,오버,오버,True,관망,,시즌 중반
2024,2024-06-30,20240630SKOB0,잠실,SSG,두산,3.0,5.3454,2.3454,1.0,5.7233,4.7233,3.5344,4.0,11.0687,7.0687,7.0687,0.3779,-2.0,0.6057,두산,SSG,False,60~65%,오버,언더,False,관망,,시즌 중반
2024,2024-06-30,20240630SSKT2,수원,삼성,KT,1.0,5.406,4.406,2.0,4.7251,2.7251,3.5655,3.0,10.1311,7.1311,7.1311,-0.6809,1.0,0.3964,삼성,KT,False,60~65%,오버,언더,False,KT +2.5,1.0,시즌 중반
2024,2024-07-02,20240702HTSS0,대구,KIA,삼성,9.0,5.297,-3.703,5.0,4.961,-0.039,1.871,14.0,10.258,-3.742,3.742,-0.336,-4.0,0.4642,KIA,KIA,True,50~55%,오버,오버,True,관망,,시즌 중반
2024,2024-07-02,20240702KTHH0,한밭,KT,한화,6.0,5.1835,-0.8165,5.0,5.2841,0.2841,0.5503,11.0,10.4676,-0.5324,0.5324,0.1006,-1.0,0.5515,한화,KT,False,55~60%,오버,오버,True,관망,,시즌 중반
2024,2024-07-02,20240702LGWO0,고척,LG,키움,2.0,5.5382,3.5382,4.0,5.0445,1.0445,2.2913,6.0,10.5827,4.5827,4.5827,-0.4937,2.0,0.4329,LG,키움,False,55~60%,오버,언더,False,관망,,시즌 중반
2024,2024-07-03,20240703HTSS0,대구,KIA,삼성,6.0,5.2208,-0.7792,4.0,5.058,1.058,0.9186,10.0,10.2788,0.2788,0.2788,-0.1628,-2.0,0.4989,KIA,KIA,True,50~55%,오버,오버,True,관망,,시즌 중반
2024,2024-07-03,20240703KTHH0,한밭,KT,한화,3.0,5.3809,2.3809,2.0,5.5118,3.5118,2.9464,5.0,10.8927,5.8927,5.8927,0.1309,-1.0,0.5575,한화,KT,False,55~60%,오버,언더,False,관망,,시즌 중반
2024,2024-07-03,20240703LGWO0,고척,LG,키움,1.0,5.4603,4.4603,4.0,4.8886,0.8886,2.6745,5.0,10.3489,5.3489,5.3489,-0.5716,3.0,0.4176,LG,키움,False,55~60%,오버,언더,False,키움 +2.5,1.0,시즌 중반
2024,2024-07-03,20240703LTOB0,잠실,롯데,두산,8.0,5.102,-2.898,13.0,5.4175,-7.5825,5.2402,21.0,10.5195,-10.4805,10.4805,0.3154,5.0,0.5937,두산,두산,True,55~60%,오버,오버,True,관망,,시즌 중반
2024,2024-07-03,20240703SKNC0,창원,SSG,NC,1.0,5.2077,4.2077,4.0,5.6492,1.6492,2.9284,5.0,10.8569,5.8569,5.8569,0.4415,3.0,0.6179,NC,NC,True,60~65%,오버,언더,False,관망,,시즌 중반
2024,2024-07-04,20240704HTSS0,대구,KIA,삼성,8.0,5.2208,-2.7792,3.0,5.1238,2.1238,2.4515,11.0,10.3446,-0.6554,0.6554,-0.0971,-5.0,0.5121,삼성,KIA,False,50~55%,오버,오버,True,관망,,시즌 중반
2024,2024-07-04,20240704KTHH0,한밭,KT,한화,5.0,5.2104,0.2104,13.0,5.5199,-7.4801,3.8453,18.0,10.7303,-7.2697,7.2697,0.3094,8.0,0.5925,한화,한화,True,55~60%,오버,오버,True,관망,,시즌 중반
2024,2024-07-04,20240704LGWO0,고척,LG,키움,3.0,5.5591,2.5591,2.0,4.8037,2.8037,2.6814,5.0,10.3627,5.3627,5.3627,-0.7554,-1.0,0.3822,LG,LG,True,60~65%,오버,언더,False,키움 +2.5,1.0,시즌 중반
2024,2024-07-04,20240704LTOB0,잠실,롯데,두산,3.0,5.3987,2.3987,6.0,5.5925,-0.4075,1.4031,9.0,10.9911,1.9911,1.9911,0.1938,3.0,0.57,두산,두산,True,55~60%,오버,오버,True,관망,,시즌 중반
2024,2024-07-04,20240704SKNC0,창원,SSG,NC,0.0,5.2417,5.2417,2.0,5.6745,3.6745,4.4581,2.0,10.9162,8.9162,8.9162,0.4328,2.0,0.6162,NC,NC,True,60~65%,오버,언더,False,관망,,시즌 중반
2024,2024-07-09,20240709HHWO0,고척,한화,키움,3.0,5.2256,2.2256,5.0,4.9628,-0.0372,1.1314,8.0,10.1884,2.1884,2.1884,-0.2628,2.0,0.4788,한화,키움,False,50~55%,오버,언더,False,관망,,시즌 중반
2024,2024-07-09,20240709HTLG0,잠실,KIA,LG,11.0,5.1839,-5.8161,4.0,4.9337,0.9337,3.3749,15.0,10.1176,-4.8824,4.8824,-0.2502,-7.0,0.4813,KIA,KIA,True,50~55%,오버,오버,True,관망,,시즌 중반
2024,2024-07-09,20240709LTSK0,문학,롯데,SSG,4.0,5.4232,1.4232,7.0,5.0461,-1.9539,1.6885,11.0,10.4694,-0.5306,0.5306,-0.3771,3.0,0.456,롯데,SSG,False,50~55%,오버,오버,True,관망,,시즌 중반
2024,2024-07-10,20240710HHWO0,고척,한화,키움,7.0,5.098,-1.902,0.0,5.2104,5.2104,3.5562,7.0,10.3084,3.3084,3.3084,0.1124,-7.0,0.5539,키움,한화,False,55~60%,오버,언더,False,관망,,시즌 중반
2024,2024-07-10,20240710HTLG0,잠실,KIA,LG,5.0,5.3112,0.3112,2.0,5.2461,3.2461,1.7787,7.0,10.5573,3.5573,3.5573,-0.0651,-3.0,0.5185,LG,KIA,False,50~55%,오버,언더,False,관망,,시즌 중반
2024,2024-07-10,20240710LTSK0,문학,롯데,SSG,6.0,5.5398,-0.4602,1.0,5.1963,4.1963,2.3283,7.0,10.7361,3.7361,3.7361,-0.3435,-5.0,0.4627,롯데,롯데,True,50~55%,오버,언더,False,관망,,시즌 중반
2024,2024-07-10,20240710NCSS0,대구,NC,삼성,6.0,5.0945,-0.9055,15.0,4.8195,-10.1805,5.543,21.0,9.914,-11.086,11.086,-0.275,9.0,0.4764,NC,삼성,False,50~55%,오버,오버,True,관망,,시즌 중반
2024,2024-07-10,20240710OBKT0,수원,두산,KT,6.0,5.4034,-0.5966,7.0,4.9398,-2.0602,1.3284,13.0,10.3432,-2.6568,2.6568,-0.4635,1.0,0.4388,두산,KT,False,55~60%,오버,오버,True,관망,,시즌 중반
2024,2024-07-11,20240711HHWO0,고척,한화,키움,4.0,5.1277,1.1277,5.0,5.0526,0.0526,0.5901,9.0,10.1803,1.1803,1.1803,-0.0751,1.0,0.5165,키움,키움,True,50~55%,오버,오버,True,관망,,시즌 중반
2024,2024-07-11,20240711HTLG0,잠실,KIA,LG,4.0,5.3542,1.3542,2.0,5.2042,3.2042,2.2792,6.0,10.5584,4.5584,4.5584,-0.15,-2.0,0.5014,LG,KIA,False,50~55%,오버,언더,False,관망,,시즌 중반
2024,2024-07-11,20240711LTSK0,문학,롯데,SSG,4.0,5.4075,1.4075,5.0,4.834,-0.166,0.7867,9.0,10.2415,1.2415,1.2415,-0.5735,1.0,0.4172,롯데,SSG,False,55~60%,오버,오버,True,SSG +2.5,1.0,시즌 중반
2024,2024-07-11,20240711NCSS0,대구,NC,삼성,4.0,5.3331,1.3331,6.0,5.2214,-0.7786,1.0559,10.0,10.5546,0.5546,0.5546,-0.1117,2.0,0.5091,삼성,삼성,True,50~55%,오버,오버,True,관망,,시즌 중반
2024,2024-07-11,20240711OBKT0,수원,두산,KT,12.0,5.5486,-6.4514,1.0,5.1615,4.1615,5.3064,13.0,10.7102,-2.2898,2.2898,-0.3871,-11.0,0.454,두산,두산,True,50~55%,오버,오버,True,관망,,시즌 중반
2024,2024-07-12,20240712KTLT0,사직,KT,롯데,5.0,5.0226,0.0226,4.0,5.5637,1.5637,0.7931,9.0,10.5863,1.5863,1.5863,0.5411,-1.0,0.6366,롯데,KT,False,60~65%,오버,오버,True,KT +2.5,1.0,시즌 중반
2024,2024-07-12,20240712LGHH0,한밭,LG,한화,0.0,5.3561,5.3561,6.0,4.9599,-1.0401,3.1981,6.0,10.316,4.316,4.316,-0.3961,6.0,0.4522,LG,한화,False,50~55%,오버,언더,False,관망,,시즌 중반
2024,2024-07-12,20240712SKHT0,광주,SSG,KIA,14.0,5.1926,-8.8074,6.0,5.3922,-0.6078,4.7076,20.0,10.5848,-9.4152,9.4152,0.1996,-8.0,0.5711,KIA,SSG,False,55~60%,오버,오버,True,관망,,시즌 중반
2024,2024-07-12,20240712SSOB0,잠실,삼성,두산,9.0,5.0447,-3.9553,5.0,5.2676,0.2676,2.1115,14.0,10.3123,-3.6877,3.6877,0.2229,-4.0,0.5757,두산,삼성,False,55~60%,오버,오버,True,관망,,시즌 중반
2024,2024-07-12,20240712WONC0,창원,키움,NC,2.0,5.0599,3.0599,9.0,5.2677,-3.7323,3.3961,11.0,10.3276,-0.6724,0.6724,0.2079,7.0,0.5727,NC,NC,True,55~60%,오버,오버,True,관망,,시즌 중반
2024,2024-07-13,20240713KTLT0,사직,KT,롯데,6.0,5.0538,-0.9462,3.0,5.6124,2.6124,1.7793,9.0,10.6662,1.6662,1.6662,0.5587,-3.0,0.6398,롯데,KT,False,60~65%,오버,오버,True,KT +2.5,1.0,시즌 중반
2024,2024-07-13,20240713LGHH0,한밭,LG,한화,7.0,5.0908,-1.9092,3.0,5.0479,2.0479,1.9786,10.0,10.1387,0.1387,0.1387,-0.0429,-4.0,0.5229,한화,LG,False,50~55%,오버,오버,True,관망,,시즌 중반
2024,2024-07-13,20240713SKHT0,광주,SSG,KIA,15.0,5.2268,-9.7732,9.0,5.4836,-3.5164,6.6448,24.0,10.7104,-13.2896,13.2896,0.2568,-6.0,0.5823,KIA,SSG,False,55~60%,오버,오버,True,관망,,시즌 중반
2024,2024-07-13,20240713SSOB0,잠실,삼성,두산,4.0,5.1273,1.1273,8.0,5.3258,-2.6742,1.9008,12.0,10.4531,-1.5469,1.5469,0.1985,4.0,0.5709,두산,두산,True,55~60%,오버,오버,True,관망,,시즌 중반
2024,2024-07-13,20240713WONC0,창원,키움,NC,5.0,5.058,0.058,11.0,5.3624,-5.6376,2.8478,16.0,10.4205,-5.5795,5.5795,0.3044,6.0,0.5916,NC,NC,True,55~60%,오버,오버,True,관망,,시즌 중반
2024,2024-07-14,20240714LGHH0,한밭,LG,한화,8.0,5.349,-2.651,4.0,4.9532,0.9532,1.8021,12.0,10.3022,-1.6978,1.6978,-0.3958,-4.0,0.4522,LG,LG,True,50~55%,오버,오버,True,관망,,시즌 중반
2024,2024-07-14,20240714SKHT0,광주,SSG,KIA,4.0,5.2995,1.2995,13.0,5.6571,-7.3429,4.3212,17.0,10.9566,-6.0434,6.0434,0.3577,9.0,0.6019,KIA,KIA,True,60~65%,오버,오버,True,관망,,시즌 중반
