game_id,date,team,opponent,home_away,status,result,score_team,score_opp,ballpark,cancellation_reason
20160508HHKT0_KT,2016-05-08,KT,한화,H,Final,Win,7.0,4.0,수원,
20160508HTWO0_KIA,2016-05-08,KIA,넥센,A,Final,Loss,6.0,7.0,고척,
20160508HTWO0_넥센,2016-05-08,넥센,KIA,H,Final,Win,7.0,6.0,고척,
20160510SSLG0_삼성,2016-05-10,삼성,LG,A,Final,Win,9.0,3.0,잠실,
20160510SSLG0_LG,2016-05-10,LG,삼성,H,Final,Loss,3.0,9.0,잠실,
20160510OBSK0_두산,2016-05-10,두산,SK,A,Final,Win,11.0,7.0,문학,
20160510OBSK0_SK,2016-05-10,SK,두산,H,Final,Loss,7.0,11.0,문학,
20160511NCHH0_NC,2016-05-11,NC,한화,A,Final,Loss,5.0,6.0,한밭,
20160511NCHH0_한화,2016-05-11,한화,NC,H,Final,Win,6.0,5.0,한밭,
20160511SSLG0_삼성,2016-05-11,삼성,LG,A,Final,Loss,2.0,16.0,잠실,
20160511SSLG0_LG,2016-05-11,LG,삼성,H,Final,Win,16.0,2.0,잠실,
20160511WOLT0_넥센,2016-05-11,넥센,롯데,A,Final,Win,16.0,2.0,사직,
20160511WOLT0_롯데,2016-05-11,롯데,넥센,H,Final,Loss,2.0,16.0,사직,
20160511OBSK0_두산,2016-05-11,두산,SK,A,Final,Win,7.0,3.0,문학,
20160511OBSK0_SK,2016-05-11,SK,두산,H,Final,Loss,3.0,7.0,문학,
20160511KTHT0_KT,2016-05-11,KT,KIA,A,Final,Loss,3.0,8.0,광주,
20160511KTHT0_KIA,2016-05-11,KIA,KT,H,Final,Win,8.0,3.0,광주,
20160512NCHH0_NC,2016-05-12,NC,한화,A,Final,Win,12.0,1.0,한밭,
20160512NCHH0_한화,2016-05-12,한화,NC,H,Final,Loss,1.0,12.0,한밭,
20160512SSLG0_삼성,2016-05-12,삼성,LG,A,Final,Win,7.0,5.0,잠실,
20160512SSLG0_LG,2016-05-12,LG,삼성,H,Final,Loss,5.0,7.0,잠실,
20160512WOLT0_넥센,2016-05-12,넥센,롯데,A,Final,Loss,1.0,8.0,사직,
20160512WOLT0_롯데,2016-05-12,롯데,넥센,H,Final,Win,8.0,1.0,사직,
20160512OBSK0_두산,2016-05-12,두산,SK,A,Final,Loss,2.0,5.0,문학,
20160512OBSK0_SK,2016-05-12,SK,두산,H,Final,Win,5.0,2.0,문학,
20160512KTHT0_KT,2016-05-12,KT,KIA,A,Final,Loss,6.0,10.0,광주,
20160512KTHT0_KIA,2016-05-12,KIA,KT,H,Final,Win,10.0,6.0,광주,
20160513KTNC0_KT,2016-05-13,KT,NC,A,Final,Win,5.0,4.0,마산,
20160513KTNC0_NC,2016-05-13,NC,KT,H,Final,Loss,4.0,5.0,마산,
20160513SKLG0_SK,2016-05-13,SK,LG,A,Final,Loss,1.0,2.0,잠실,
20160513SKLG0_LG,2016-05-13,LG,SK,H,Final,Win,2.0,1.0,잠실,
20160513LTSS0_롯데,2016-05-13,롯데,삼성,A,Final,Win,14.0,8.0,대구,
20160513LTSS0_삼성,2016-05-13,삼성,롯데,H,Final,Loss,8.0,14.0,대구,
20160513HHHT0_한화,2016-05-13,한화,KIA,A,Final,Loss,2.0,4.0,광주,
20160513HHHT0_KIA,2016-05-13,KIA,한화,H,Final,Win,4.0,2.0,광주,
20160513OBWO0_두산,2016-05-13,두산,넥센,A,Final,Win,8.0,4.0,고척,
20160513OBWO0_넥센,2016-05-13,넥센,두산,H,Final,Loss,4.0,8.0,고척,
20160514KTNC0_KT,2016-05-14,KT,NC,A,Final,Win,6.0,3.0,마산,
20160514KTNC0_NC,2016-05-14,NC,KT,H,Final,Loss,3.0,6.0,마산,
20160514SKLG0_SK,2016-05-14,SK,LG,A,Final,Loss,3.0,12.0,잠실,
20160514SKLG0_LG,2016-05-14,LG,SK,H,Final,Win,12.0,3.0,잠실,
20160514LTSS0_롯데,2016-05-14,롯데,삼성,A,Final,Loss,4.0,10.0,대구,
20160514LTSS0_삼성,2016-05-14,삼성,롯데,H,Final,Win,10.0,4.0,대구,
20160514HHHT0_한화,2016-05-14,한화,KIA,A,Final,Loss,0.0,8.0,광주,
20160514HHHT0_KIA,2016-05-14,KIA,한화,H,Final,Win,8.0,0.0,광주,
20160514OBWO0_두산,2016-05-14,두산,넥센,A,Final,Win,12.0,2.0,고척,
20160514OBWO0_넥센,2016-05-14,넥센,두산,H,Final,Loss,2.0,12.0,고척,
20160515HHHT0_한화,2016-05-15,한화,KIA,A,Final,Loss,7.0,8.0,광주,
20160515HHHT0_KIA,2016-05-15,KIA,한화,H,Final,Win,8.0,7.0,광주,
20160515OBWO0_두산,2016-05-15,두산,넥센,A,Final,Win,5.0,3.0,고척,
20160515OBWO0_넥센,2016-05-15,넥센,두산,H,Final,Loss,3.0,5.0,고척,
20160515LTSS0_롯데,2016-05-15,롯데,삼성,A,Final,Win,8.0,3.0,대구,
20160515LTSS0_삼성,2016-05-15,삼성,롯데,H,Final,Loss,3.0,8.0,대구,
20160517HTOB0_KIA,2016-05-17,KIA,두산,A,Final,Loss,3.0,4.0,잠실,
20160517HTOB0_두산,2016-05-17,두산,KIA,H,Final,Win,4.0,3.0,잠실,
20160517LTSK0_롯데,2016-05-17,롯데,SK,A,Final,Loss,3.0,7.0,문학,
20160517LTSK0_SK,2016-05-17,SK,롯데,H,Final,Win,7.0,3.0,문학,
20160517LGKT0_LG,2016-05-17,LG,KT,A,Final,Win,9.0,7.0,수원,
20160517LGKT0_KT,2016-05-17,KT,LG,H,Final,Loss,7.0,9.0,수원,
20160517NCWO0_NC,2016-05-17,NC,넥센,A,Final,Loss,3.0,5.0,고척,
20160517NCWO0_넥센,2016-05-17,넥센,NC,H,Final,Win,5.0,3.0,고척,
20160517HHSS0_한화,2016-05-17,한화,삼성,A,Final,Loss,4.0,5.0,포항,
20160517HHSS0_삼성,2016-05-17,삼성,한화,H,Final,Win,5.0,4.0,포항,
20160518HTOB0_KIA,2016-05-18,KIA,두산,A,Final,Loss,5.0,15.0,잠실,
20160518HTOB0_두산,2016-05-18,두산,KIA,H,Final,Win,15.0,5.0,잠실,
20160518LTSK0_롯데,2016-05-18,롯데,SK,A,Final,Loss,3.0,5.0,문학,
20160518LTSK0_SK,2016-05-18,SK,롯데,H,Final,Win,5.0,3.0,문학,
20160518LGKT0_LG,2016-05-18,LG,KT,A,Final,Win,6.0,2.0,수원,
20160518LGKT0_KT,2016-05-18,KT,LG,H,Final,Loss,2.0,6.0,수원,
20160518NCWO0_NC,2016-05-18,NC,넥센,A,Final,Loss,6.0,9.0,고척,
20160518NCWO0_넥센,2016-05-18,넥센,NC,H,Final,Win,9.0,6.0,고척,
20160518HHSS0_한화,2016-05-18,한화,삼성,A,Final,Loss,2.0,13.0,포항,
20160518HHSS0_삼성,2016-05-18,삼성,한화,H,Final,Win,13.0,2.0,포항,
20160519HTOB0_KIA,2016-05-19,KIA,두산,A,Final,Loss,3.0,8.0,잠실,
20160519HTOB0_두산,2016-05-19,두산,KIA,H,Final,Win,8.0,3.0,잠실,
20160519LTSK0_롯데,2016-05-19,롯데,SK,A,Final,Win,4.0,3.0,문학,
20160519LTSK0_SK,2016-05-19,SK,롯데,H,Final,Loss,3.0,4.0,문학,
20160519LGKT0_LG,2016-05-19,LG,KT,A,Final,Win,4.0,0.0,수원,
20160519LGKT0_KT,2016-05-19,KT,LG,H,Final,Loss,0.0,4.0,수원,
20160519NCWO0_NC,2016-05-19,NC,넥센,A,Final,Win,6.0,2.0,고척,
20160519NCWO0_넥센,2016-05-19,넥센,NC,H,Final,Loss,2.0,6.0,고척,
20160519HHSS0_한화,2016-05-19,한화,삼성,A,Final,Win,9.0,6.0,포항,
20160519HHSS0_삼성,2016-05-19,삼성,한화,H,Final,Loss,6.0,9.0,포항,
20160520KTHH0_KT,2016-05-20,KT,한화,A,Final,Loss,2.0,11.0,한밭,
20160520KTHH0_한화,2016-05-20,한화,KT,H,Final,Win,11.0,2.0,한밭,
20160520SSNC0_삼성,2016-05-20,삼성,NC,A,Final,Win,12.0,2.0,마산,
20160520SSNC0_NC,2016-05-20,NC,삼성,H,Final,Loss,2.0,12.0,마산,
20160520WOLG0_넥센,2016-05-20,넥센,LG,A,Final,Loss,3.0,4.0,잠실,
20160520WOLG0_LG,2016-05-20,LG,넥센,H,Final,Win,4.0,3.0,잠실,
20160520OBLT0_두산,2016-05-20,두산,롯데,A,Final,Win,19.0,5.0,사직,
20160520OBLT0_롯데,2016-05-20,롯데,두산,H,Final,Loss,5.0,19.0,사직,
20160520SKHT0_SK,2016-05-20,SK,KIA,A,Final,Loss,4.0,5.0,광주,
20160520SKHT0_KIA,2016-05-20,KIA,SK,H,Final,Win,5.0,4.0,광주,
20160521SSNC0_삼성,2016-05-21,삼성,NC,A,Final,Loss,2.0,10.0,마산,
20160521SSNC0_NC,2016-05-21,NC,삼성,H,Final,Win,10.0,2.0,마산,
20160521WOLG0_넥센,2016-05-21,넥센,LG,A,Final,Win,7.0,5.0,잠실,
20160521WOLG0_LG,2016-05-21,LG,넥센,H,Final,Loss,5.0,7.0,잠실,
20160521OBLT0_두산,2016-05-21,두산,롯데,A,Final,Win,6.0,4.0,사직,
20160521OBLT0_롯데,2016-05-21,롯데,두산,H,Final,Loss,4.0,6.0,사직,
20160521SKHT0_SK,2016-05-21,SK,KIA,A,Final,Win,8.0,7.0,광주,
20160521SKHT0_KIA,2016-05-21,KIA,SK,H,Final,Loss,7.0,8.0,광주,
20160522KTHH0_KT,2016-05-22,KT,한화,A,Final,Win,18.0,7.0,한밭,
20160522KTHH0_한화,2016-05-22,한화,KT,H,Final,Loss,7.0,18.0,한밭,
20160522SSNC0_삼성,2016-05-22,삼성,NC,A,Final,Loss,8.0,9.0,마산,
20160522SSNC0_NC,2016-05-22,NC,삼성,H,Final,Win,9.0,8.0,마산,
20160522OBLT0_두산,2016-05-22,두산,롯데,A,Final,Loss,4.0,10.0,사직,
20160522OBLT0_롯데,2016-05-22,롯데,두산,H,Final,Win,10.0,4.0,사직,
20160522SKHT0_SK,2016-05-22,SK,KIA,A,Final,Loss,4.0,7.0,광주,
20160522SKHT0_KIA,2016-05-22,KIA,SK,H,Final,Win,7.0,4.0,광주,
20160522WOLG0_넥센,2016-05-22,넥센,LG,A,Final,Loss,4.0,5.0,잠실,
20160522WOLG0_LG,2016-05-22,LG,넥센,H,Final,Win,5.0,4.0,잠실,
20160524KTOB0_KT,2016-05-24,KT,두산,A,Final,Loss,5.0,8.0,잠실,
20160524KTOB0_두산,2016-05-24,두산,KT,H,Final,Win,8.0,5.0,잠실,
20160524HTSS0_KIA,2016-05-24,KIA,삼성,A,Final,Win,4.0,2.0,대구,
20160524HTSS0_삼성,2016-05-24,삼성,KIA,H,Final,Loss,2.0,4.0,대구,
20160524HHWO0_한화,2016-05-24,한화,넥센,A,Final,Loss,1.0,2.0,고척,
20160524HHWO0_넥센,2016-05-24,넥센,한화,H,Final,Win,2.0,1.0,고척,
20160525SKNC0_SK,2016-05-25,SK,NC,A,Final,Loss,0.0,5.0,마산,
20160525SKNC0_NC,2016-05-25,NC,SK,H,Final,Win,5.0,0.0,마산,
20160525KTOB0_KT,2016-05-25,KT,두산,A,Final,Loss,10.0,13.0,잠실,
20160525KTOB0_두산,2016-05-25,두산,KT,H,Final,Win,13.0,10.0,잠실,
20160525HTSS0_KIA,2016-05-25,KIA,삼성,A,Final,Loss,3.0,6.0,대구,
20160525HTSS0_삼성,2016-05-25,삼성,KIA,H,Final,Win,6.0,3.0,대구,
20160525HHWO0_한화,2016-05-25,한화,넥센,A,Final,Loss,8.0,9.0,고척,
20160525HHWO0_넥센,2016-05-25,넥센,한화,H,Final,Win,9.0,8.0,고척,
20160525LGLT0_LG,2016-05-25,LG,롯데,A,Final,Loss,1.0,2.0,울산,
20160525LGLT0_롯데,2016-05-25,롯데,LG,H,Final,Win,2.0,1.0,울산,
20160526SKNC0_SK,2016-05-26,SK,NC,A,Final,Win,9.0,6.0,마산,
20160526SKNC0_NC,2016-05-26,NC,SK,H,Final,Loss,6.0,9.0,마산,
20160526KTOB0_KT,2016-05-26,KT,두산,A,Final,Loss,3.0,6.0,잠실,
20160526KTOB0_두산,2016-05-26,두산,KT,H,Final,Win,6.0,3.0,잠실,
20160526HTSS0_KIA,2016-05-26,KIA,삼성,A,Final,Win,9.0,2.0,대구,
20160526HTSS0_삼성,2016-05-26,삼성,KIA,H,Final,Loss,2.0,9.0,대구,
20160526HHWO0_한화,2016-05-26,한화,넥센,A,Final,Win,7.0,6.0,고척,
20160526HHWO0_넥센,2016-05-26,넥센,한화,H,Final,Loss,6.0,7.0,고척,
20160526LGLT0_LG,2016-05-26,LG,롯데,A,Final,Loss,4.0,7.0,울산,
20160526LGLT0_롯데,2016-05-26,롯데,LG,H,Final,Win,7.0,4.0,울산,
20160527LTHH0_롯데,2016-05-27,롯데,한화,A,Final,Loss,7.0,11.0,한밭,
20160527LTHH0_한화,2016-05-27,한화,롯데,H,Final,Win,11.0,7.0,한밭,
20160527LGOB0_LG,2016-05-27,LG,두산,A,Final,Loss,1.0,5.0,잠실,
20160527LGOB0_두산,2016-05-27,두산,LG,H,Final,Win,5.0,1.0,잠실,
20160527SSSK0_삼성,2016-05-27,삼성,SK,A,Final,Loss,2.0,8.0,문학,
20160527SSSK0_SK,2016-05-27,SK,삼성,H,Final,Win,8.0,2.0,문학,
20160527NCHT0_NC,2016-05-27,NC,KIA,A,Final,Win,13.0,7.0,광주,
20160527NCHT0_KIA,2016-05-27,KIA,NC,H,Final,Loss,7.0,13.0,광주,
20160527WOKT0_넥센,2016-05-27,넥센,KT,A,Final,Loss,0.0,8.0,수원,
20160527WOKT0_KT,2016-05-27,KT,넥센,H,Final,Win,8.0,0.0,수원,
20160528LTHH0_롯데,2016-05-28,롯데,한화,A,Final,Loss,6.0,9.0,한밭,
20160528LTHH0_한화,2016-05-28,한화,롯데,H,Final,Win,9.0,6.0,한밭,
20160528LGOB0_LG,2016-05-28,LG,두산,A,Final,Loss,2.0,3.0,잠실,
20160528LGOB0_두산,2016-05-28,두산,LG,H,Final,Win,3.0,2.0,잠실,
20160528SSSK0_삼성,2016-05-28,삼성,SK,A,Final,Win,15.0,1.0,문학,
20160528SSSK0_SK,2016-05-28,SK,삼성,H,Final,Loss,1.0,15.0,문학,
20160528NCHT0_NC,2016-05-28,NC,KIA,A,Final,Win,13.0,5.0,광주,
20160528NCHT0_KIA,2016-05-28,KIA,NC,H,Final,Loss,5.0,13.0,광주,
20160528WOKT0_넥센,2016-05-28,넥센,KT,A,Final,Win,3.0,1.0,수원,
20160528WOKT0_KT,2016-05-28,KT,넥센,H,Final,Loss,1.0,3.0,수원,
20160529LGOB0_LG,2016-05-29,LG,두산,A,Final,Win,16.0,8.0,잠실,
20160529LGOB0_두산,2016-05-29,두산,LG,H,Final,Loss,8.0,16.0,잠실,
20160529SSSK0_삼성,2016-05-29,삼성,SK,A,Final,Win,9.0,6.0,문학,
20160529SSSK0_SK,2016-05-29,SK,삼성,H,Final,Loss,6.0,9.0,문학,
20160529NCHT0_NC,2016-05-29,NC,KIA,A,Final,Win,9.0,8.0,광주,
20160529NCHT0_KIA,2016-05-29,KIA,NC,H,Final,Loss,8.0,9.0,광주,
20160529WOKT0_넥센,2016-05-29,넥센,KT,A,Final,Win,5.0,2.0,수원,
20160529WOKT0_KT,2016-05-29,KT,넥센,H,Final,Loss,2.0,5.0,수원,
20160529LTHH0_롯데,2016-05-29,롯데,한화,A,Final,Loss,2.0,9.0,한밭,
20160529LTHH0_한화,2016-05-29,한화,롯데,H,Final,Win,9.0,2.0,한밭,
20160531OBNC0_두산,2016-05-31,두산,NC,A,Final,Win,6.0,5.0,마산,
20160531OBNC0_NC,2016-05-31,NC,두산,H,Final,Loss,5.0,6.0,마산,
20160531SKHH0_SK,2016-05-31,SK,한화,A,Final,Loss,4.0,8.0,한밭,
20160531SKHH0_한화,2016-05-31,한화,SK,H,Final,Win,8.0,4.0,한밭,
20160531KTLT0_KT,2016-05-31,KT,롯데,A,Final,Loss,5.0,9.0,사직,
20160531KTLT0_롯데,2016-05-31,롯데,KT,H,Final,Win,9.0,5.0,사직,
20160531SSWO0_삼성,2016-05-31,삼성,넥센,A,Final,Win,4.0,1.0,고척,
20160531SSWO0_넥센,2016-05-31,넥센,삼성,H,Final,Loss,1.0,4.0,고척,
20160601OBNC0_두산,2016-06-01,두산,NC,A,Final,Loss,1.0,5.0,마산,
20160601OBNC0_NC,2016-06-01,NC,두산,H,Final,Win,5.0,1.0,마산,
20160601SKHH0_SK,2016-06-01,SK,한화,A,Final,Win,7.0,2.0,한밭,
20160601SKHH0_한화,2016-06-01,한화,SK,H,Final,Loss,2.0,7.0,한밭,
20160601HTLG0_KIA,2016-06-01,KIA,LG,A,Final,Win,5.0,1.0,잠실,
20160601HTLG0_LG,2016-06-01,LG,KIA,H,Final,Loss,1.0,5.0,잠실,
20160601KTLT0_KT,2016-06-01,KT,롯데,A,Final,Loss,0.0,2.0,사직,
20160601KTLT0_롯데,2016-06-01,롯데,KT,H,Final,Win,2.0,0.0,사직,
20160601SSWO0_삼성,2016-06-01,삼성,넥센,A,Final,Loss,4.0,6.0,고척,
20160601SSWO0_넥센,2016-06-01,넥센,삼성,H,Final,Win,6.0,4.0,고척,
20160602OBNC0_두산,2016-06-02,두산,NC,A,Final,Loss,3.0,4.0,마산,
20160602OBNC0_NC,2016-06-02,NC,두산,H,Final,Win,4.0,3.0,마산,
20160602SKHH0_SK,2016-06-02,SK,한화,A,Final,Loss,1.0,4.0,한밭,
20160602SKHH0_한화,2016-06-02,한화,SK,H,Final,Win,4.0,1.0,한밭,
20160602HTLG0_KIA,2016-06-02,KIA,LG,A,Final,Loss,1.0,9.0,잠실,
20160602HTLG0_LG,2016-06-02,LG,KIA,H,Final,Win,9.0,1.0,잠실,
20160602KTLT0_KT,2016-06-02,KT,롯데,A,Final,Win,2.0,1.0,사직,
20160602KTLT0_롯데,2016-06-02,롯데,KT,H,Final,Loss,1.0,2.0,사직,
20160602SSWO0_삼성,2016-06-02,삼성,넥센,A,Final,Win,14.0,6.0,고척,
20160602SSWO0_넥센,2016-06-02,넥센,삼성,H,Final,Loss,6.0,14.0,고척,
20160603SKOB0_SK,2016-06-03,SK,두산,A,Final,Loss,1.0,4.0,잠실,
20160603SKOB0_두산,2016-06-03,두산,SK,H,Final,Win,4.0,1.0,잠실,
20160603HHSS0_한화,2016-06-03,한화,삼성,A,Final,Win,4.0,3.0,대구,
20160603HHSS0_삼성,2016-06-03,삼성,한화,H,Final,Loss,3.0,4.0,대구,
20160603NCLT0_NC,2016-06-03,NC,롯데,A,Final,Win,5.0,3.0,사직,
20160603NCLT0_롯데,2016-06-03,롯데,NC,H,Final,Loss,3.0,5.0,사직,
20160603WOHT0_넥센,2016-06-03,넥센,KIA,A,Final,Win,9.0,1.0,광주,
20160603WOHT0_KIA,2016-06-03,KIA,넥센,H,Final,Loss,1.0,9.0,광주,
20160603LGKT0_LG,2016-06-03,LG,KT,A,Final,Loss,2.0,3.0,수원,
20160603LGKT0_KT,2016-06-03,KT,LG,H,Final,Win,3.0,2.0,수원,
20160604SKOB0_SK,2016-06-04,SK,두산,A,Final,Loss,6.0,7.0,잠실,
20160604SKOB0_두산,2016-06-04,두산,SK,H,Final,Win,7.0,6.0,잠실,
20160604HHSS0_한화,2016-06-04,한화,삼성,A,Final,Win,8.0,7.0,대구,
20160604HHSS0_삼성,2016-06-04,삼성,한화,H,Final,Loss,7.0,8.0,대구,
20160604LGKT0_LG,2016-06-04,LG,KT,A,Final,Win,13.0,4.0,수원,
20160604LGKT0_KT,2016-06-04,KT,LG,H,Final,Loss,4.0,13.0,수원,
20160605SKOB0_SK,2016-06-05,SK,두산,A,Final,Loss,0.0,7.0,잠실,
20160605SKOB0_두산,2016-06-05,두산,SK,H,Final,Win,7.0,0.0,잠실,
20160605HHSS0_한화,2016-06-05,한화,삼성,A,Final,Win,6.0,5.0,대구,
20160605HHSS0_삼성,2016-06-05,삼성,한화,H,Final,Loss,5.0,6.0,대구,
20160605NCLT0_NC,2016-06-05,NC,롯데,A,Final,Win,14.0,7.0,사직,
20160605NCLT0_롯데,2016-06-05,롯데,NC,H,Final,Loss,7.0,14.0,사직,
20160605WOHT0_넥센,2016-06-05,넥센,KIA,A,Final,Win,4.0,3.0,광주,
20160605WOHT0_KIA,2016-06-05,KIA,넥센,H,Final,Loss,3.0,4.0,광주,
20160605LGKT0_LG,2016-06-05,LG,KT,A,Final,Loss,2.0,10.0,수원,
20160605LGKT0_KT,2016-06-05,KT,LG,H,Final,Win,10.0,2.0,수원,
20160607HTHH0_KIA,2016-06-07,KIA,한화,A,Final,Loss,3.0,5.0,한밭,
20160607HTHH0_한화,2016-06-07,한화,KIA,H,Final,Win,5.0,3.0,한밭,
20160607WONC0_넥센,2016-06-07,넥센,NC,A,Final,Loss,1.0,5.0,마산,
20160607WONC0_NC,2016-06-07,NC,넥센,H,Final,Win,5.0,1.0,마산,
20160607SSLG0_삼성,2016-06-07,삼성,LG,A,Final,Win,8.0,5.0,잠실,
20160607SSLG0_LG,2016-06-07,LG,삼성,H,Final,Loss,5.0,8.0,잠실,
20160607LTSK0_롯데,2016-06-07,롯데,SK,A,Final,Win,9.0,6.0,문학,
20160607LTSK0_SK,2016-06-07,SK,롯데,H,Final,Loss,6.0,9.0,문학,
20160607OBKT0_두산,2016-06-07,두산,KT,A,Final,Win,9.0,1.0,수원,
20160607OBKT0_KT,2016-06-07,KT,두산,H,Final,Loss,1.0,9.0,수원,
20160608HTHH0_KIA,2016-06-08,KIA,한화,A,Final,Loss,3.0,5.0,한밭,
20160608HTHH0_한화,2016-06-08,한화,KIA,H,Final,Win,5.0,3.0,한밭,
20160608WONC0_넥센,2016-06-08,넥센,NC,A,Final,Loss,3.0,7.0,마산,
20160608WONC0_NC,2016-06-08,NC,넥센,H,Final,Win,7.0,3.0,마산,
20160608SSLG0_삼성,2016-06-08,삼성,LG,A,Final,Loss,6.0,12.0,잠실,
20160608SSLG0_LG,2016-06-08,LG,삼성,H,Final,Win,12.0,6.0,잠실,
20160608LTSK0_롯데,2016-06-08,롯데,SK,A,Final,Win,3.0,2.0,문학,
20160608LTSK0_SK,2016-06-08,SK,롯데,H,Final,Loss,2.0,3.0,문학,
20160608OBKT0_두산,2016-06-08,두산,KT,A,Final,Loss,4.0,5.0,수원,
20160608OBKT0_KT,2016-06-08,KT,두산,H,Final,Win,5.0,4.0,수원,
20160609HTHH0_KIA,2016-06-09,KIA,한화,A,Final,Win,12.0,1.0,한밭,
20160609HTHH0_한화,2016-06-09,한화,KIA,H,Final,Loss,1.0,12.0,한밭,
20160609WONC0_넥센,2016-06-09,넥센,NC,A,Final,Loss,4.0,16.0,마산,
20160609WONC0_NC,2016-06-09,NC,넥센,H,Final,Win,16.0,4.0,마산,
20160609SSLG0_삼성,2016-06-09,삼성,LG,A,Final,Loss,4.0,10.0,잠실,
20160609SSLG0_LG,2016-06-09,LG,삼성,H,Final,Win,10.0,4.0,잠실,
20160609LTSK0_롯데,2016-06-09,롯데,SK,A,Final,Loss,5.0,6.0,문학,
20160609LTSK0_SK,2016-06-09,SK,롯데,H,Final,Win,6.0,5.0,문학,
20160609OBKT0_두산,2016-06-09,두산,KT,A,Final,Win,7.0,4.0,수원,
20160609OBKT0_KT,2016-06-09,KT,두산,H,Final,Loss,4.0,7.0,수원,
20160610LGHH0_LG,2016-06-10,LG,한화,A,Final,Loss,1.0,2.0,한밭,
20160610LGHH0_한화,2016-06-10,한화,LG,H,Final,Win,2.0,1.0,한밭,
20160610LTOB0_롯데,2016-06-10,롯데,두산,A,Final,Loss,3.0,5.0,잠실,
20160610LTOB0_두산,2016-06-10,두산,롯데,H,Final,Win,5.0,3.0,잠실,
20160610NCSK0_NC,2016-06-10,NC,SK,A,Final,Win,6.0,2.0,문학,
20160610NCSK0_SK,2016-06-10,SK,NC,H,Final,Loss,2.0,6.0,문학,
20160610SSHT0_삼성,2016-06-10,삼성,KIA,A,Final,Loss,0.0,4.0,광주,
20160610SSHT0_KIA,2016-06-10,KIA,삼성,H,Final,Win,4.0,0.0,광주,
20160610KTWO0_KT,2016-06-10,KT,넥센,A,Final,Win,6.0,4.0,고척,
20160610KTWO0_넥센,2016-06-10,넥센,KT,H,Final,Loss,4.0,6.0,고척,
20160611LGHH0_LG,2016-06-11,LG,한화,A,Final,Win,5.0,3.0,한밭,
20160611LGHH0_한화,2016-06-11,한화,LG,H,Final,Loss,3.0,5.0,한밭,
20160611LTOB0_롯데,2016-06-11,롯데,두산,A,Final,Win,10.0,8.0,잠실,
20160611LTOB0_두산,2016-06-11,두산,롯데,H,Final,Loss,8.0,10.0,잠실,
20160611NCSK0_NC,2016-06-11,NC,SK,A,Final,Win,7.0,6.0,문학,
20160611NCSK0_SK,2016-06-11,SK,NC,H,Final,Loss,6.0,7.0,문학,
20160611SSHT0_삼성,2016-06-11,삼성,KIA,A,Final,Win,5.0,4.0,광주,
20160611SSHT0_KIA,2016-06-11,KIA,삼성,H,Final,Loss,4.0,5.0,광주,
20160611KTWO0_KT,2016-06-11,KT,넥센,A,Final,Loss,2.0,3.0,고척,
20160611KTWO0_넥센,2016-06-11,넥센,KT,H,Final,Win,3.0,2.0,고척,
20160612LGHH0_LG,2016-06-12,LG,한화,A,Final,Loss,5.0,6.0,한밭,
20160612LGHH0_한화,2016-06-12,한화,LG,H,Final,Win,6.0,5.0,한밭,
20160612LTOB0_롯데,2016-06-12,롯데,두산,A,Final,Loss,4.0,5.0,잠실,
20160612LTOB0_두산,2016-06-12,두산,롯데,H,Final,Win,5.0,4.0,잠실,
20160612NCSK0_NC,2016-06-12,NC,SK,A,Final,Win,11.0,8.0,문학,
20160612NCSK0_SK,2016-06-12,SK,NC,H,Final,Loss,8.0,11.0,문학,
20160612SSHT0_삼성,2016-06-12,삼성,KIA,A,Final,Win,10.0,7.0,광주,
20160612SSHT0_KIA,2016-06-12,KIA,삼성,H,Final,Loss,7.0,10.0,광주,
20160612KTWO0_KT,2016-06-12,KT,넥센,A,Final,Loss,1.0,11.0,고척,
20160612KTWO0_넥센,2016-06-12,넥센,KT,H,Final,Win,11.0,1.0,고척,
20160614NCLG0_NC,2016-06-14,NC,LG,A,Final,Win,10.0,7.0,잠실,
20160614NCLG0_LG,2016-06-14,LG,NC,H,Final,Loss,7.0,10.0,잠실,
20160614SKSS0_SK,2016-06-14,SK,삼성,A,Final,Win,4.0,1.0,대구,
20160614SKSS0_삼성,2016-06-14,삼성,SK,H,Final,Loss,1.0,4.0,대구,
20160614OBHT0_두산,2016-06-14,두산,KIA,A,Final,Win,8.0,6.0,광주,
20160614OBHT0_KIA,2016-06-14,KIA,두산,H,Final,Loss,6.0,8.0,광주,
20160614HHKT0_한화,2016-06-14,한화,KT,A,Final,Loss,3.0,5.0,수원,
20160614HHKT0_KT,2016-06-14,KT,한화,H,Final,Win,5.0,3.0,수원,
20160614LTWO0_롯데,2016-06-14,롯데,넥센,A,Final,Loss,6.0,9.0,고척,
20160614LTWO0_넥센,2016-06-14,넥센,롯데,H,Final,Win,9.0,6.0,고척,
20160615SKSS0_SK,2016-06-15,SK,삼성,A,Final,Win,13.0,3.0,대구,
20160615SKSS0_삼성,2016-06-15,삼성,SK,H,Final,Loss,3.0,13.0,대구,
20160615OBHT0_두산,2016-06-15,두산,KIA,A,Final,Win,7.0,4.0,광주,
20160615OBHT0_KIA,2016-06-15,KIA,두산,H,Final,Loss,4.0,7.0,광주,
20160615LTWO0_롯데,2016-06-15,롯데,넥센,A,Final,Win,11.0,6.0,고척,
