game_id,date,home_team,away_team,home_score,away_score,run_diff,total_runs,target_home_win,home_recent_runs_avg,away_recent_runs_avg,home_recent_allowed_avg,away_recent_allowed_avg,home_season_runs_avg,away_season_runs_avg,home_season_allowed_avg,away_season_allowed_avg,recent_runs_avg_gap,recent_allowed_avg_gap,season_runs_avg_gap,season_allowed_avg_gap,recent_run_diff_gap,season_run_diff_gap,home_recent_10_win_rate,away_recent_10_win_rate,recent_10_win_rate_gap,home_rest_days,away_rest_days,rest_days_gap,venue_win_rate_gap,elo_diff
20200725LGOB0,2020-07-25,두산,LG,7.0,3.0,4.0,10.0,1,4.6,6.8,3.4,2.8,6.1364,5.8615,4.5303,5.6615,-2.2,-0.6,0.2748,1.1312,-2.8,1.4061,0.6,0.5,0.1,1.0,1.0,0.0,0.0323,58.444
20200725LTWO0,2020-07-25,키움,롯데,3.0,6.0,-3.0,9.0,0,3.8,5.0,5.4,6.2,5.1912,6.3906,4.8382,5.6875,-1.2,0.8,-1.1994,0.8493,-0.4,-0.3502,0.3,0.5,-0.2,1.0,1.0,0.0,-0.1605,71.3673
20200726SSHT0,2020-07-26,KIA,삼성,8.0,5.0,3.0,13.0,1,4.8,5.6,3.8,5.6,5.7846,4.8507,5.4154,5.1045,-0.8,1.8,0.9339,-0.3109,1.0,0.623,0.6,0.4,0.2,1.0,1.0,0.0,0.2671,38.459
20200726NCKT0,2020-07-26,KT,NC,5.0,4.0,1.0,9.0,1,4.2,5.0,5.6,3.2,5.1364,5.7188,4.5455,5.3594,-0.8,-2.4,-0.5824,0.8139,-3.2,0.2315,0.6,0.7,-0.1,1.0,1.0,0.0,0.0348,-64.4778
20200726LGOB0,2020-07-26,두산,LG,3.0,4.0,-1.0,7.0,0,5.6,5.8,3.2,4.2,4.0896,5.8485,5.3134,5.6364,-0.2,1.0,-1.7589,0.3229,0.8,-1.436,0.6,0.5,0.1,1.0,1.0,0.0,-0.3438,75.1111
20200726SKHH0,2020-07-26,한화,SK,4.0,7.0,-3.0,11.0,0,2.0,6.4,5.6,5.4,5.6471,6.1045,5.1912,4.5373,-4.4,-0.2,-0.4574,-0.6539,-4.6,-1.1113,0.2,0.6,-0.4,2.0,2.0,0.0,0.0909,-103.3334
20200726LTWO0,2020-07-26,키움,롯데,8.0,1.0,7.0,9.0,1,2.6,4.2,4.2,3.8,5.1884,6.3385,4.8841,5.6615,-1.6,-0.4,-1.1501,0.7775,-2.0,-0.3726,0.3,0.6,-0.3,1.0,1.0,0.0,-0.1563,47.3159
20200728LGSK0,2020-07-28,SK,LG,7.0,24.0,-17.0,31.0,0,5.4,6.0,4.4,4.6,6.1471,3.4925,4.6324,6.1493,-0.6,0.2,2.6545,1.5169,-0.4,4.1714,0.6,0.6,0.0,2.0,2.0,0.0,0.3449,-56.2403
20200728NCLT0,2020-07-28,롯데,NC,11.0,9.0,2.0,20.0,1,4.0,4.6,4.4,4.0,6.2727,6.0,5.6667,5.3846,-0.6,-0.4,0.2727,-0.2821,-1.0,-0.0093,0.5,0.6,-0.1,2.0,2.0,0.0,0.0491,-131.0513
20200728WOOB0,2020-07-28,두산,키움,2.0,6.0,-4.0,8.0,0,5.0,3.4,4.0,4.2,4.1324,4.8,5.5882,5.0143,1.6,0.2,-0.6676,-0.5739,1.8,-1.2416,0.6,0.4,0.2,2.0,2.0,0.0,-0.1346,30.7138
20200729LGSK0,2020-07-29,SK,LG,6.0,11.0,-5.0,17.0,0,6.6,9.6,8.4,5.6,5.8116,5.7353,5.1594,5.2206,-3.0,-2.8,0.0763,0.0612,-5.8,0.1375,0.6,0.7,-0.1,1.0,1.0,0.0,0.1294,-73.0308
20200729HHSS0,2020-07-29,삼성,한화,7.0,12.0,-5.0,19.0,0,3.6,2.6,5.2,6.4,4.2206,5.2899,5.75,5.058,1.0,1.2,-1.0693,-0.692,2.2,-1.7613,0.4,0.1,0.3,3.0,3.0,0.0,-0.2111,167.0272
20200730KTHT0,2020-07-30,KIA,KT,1.0,4.0,-3.0,5.0,0,6.4,5.0,3.6,5.2,3.7273,5.0746,6.3485,4.5373,1.4,1.6,-1.3474,-1.8112,3.0,-3.1585,0.6,0.6,0.0,4.0,4.0,0.0,-0.437,3.7126
20200730LGSK0,2020-07-30,SK,LG,1.0,9.0,-8.0,10.0,0,7.0,10.0,10.0,4.8,5.8571,5.6522,5.1,5.4058,-3.0,-5.2,0.205,0.3058,-8.2,0.5108,0.5,0.7,-0.2,1.0,1.0,0.0,0.2111,-88.8877
20200730WOOB0,2020-07-30,두산,키움,5.0,8.0,-3.0,13.0,0,3.8,4.0,4.4,3.8,4.1739,5.169,5.7971,4.9296,-0.2,-0.6,-0.9951,-0.8675,-0.8,-1.8626,0.6,0.4,0.2,2.0,2.0,0.0,-0.2168,8.9503
20200730HHSS0,2020-07-30,삼성,한화,2.0,1.0,1.0,3.0,1,4.0,4.6,7.2,6.6,6.0725,5.6857,5.5362,5.1429,-0.6,-0.6,0.3867,-0.3934,-1.2,-0.0066,0.4,0.2,0.2,1.0,1.0,0.0,0.0413,138.0904
20200731HTLT0,2020-07-31,롯데,KIA,2.0,3.0,-1.0,5.0,0,5.8,5.8,6.0,2.8,6.3582,3.6866,5.8507,6.2836,0.0,-3.2,2.6716,0.4328,-3.2,3.1045,0.5,0.6,-0.1,3.0,1.0,2.0,0.4273,-70.2461
20200731SKKT0,2020-07-31,KT,SK,11.0,1.0,10.0,12.0,1,5.4,5.6,3.8,10.4,5.0441,6.0282,4.5,4.5352,-0.2,6.6,-0.9841,0.0352,6.4,-0.9488,0.6,0.5,0.1,1.0,1.0,0.0,-0.2614,135.9408
20200731HHLG0,2020-07-31,LG,한화,1.0,2.0,-1.0,3.0,0,10.2,4.4,4.8,5.0,5.7286,5.7465,5.3429,5.1127,5.8,0.2,-0.0179,-0.2302,6.0,-0.2481,0.8,0.1,0.7,1.0,1.0,0.0,0.1606,189.3684
20200731OBNC0,2020-07-31,NC,두산,10.0,7.0,3.0,17.0,1,4.8,3.6,5.8,5.8,6.2273,4.1286,5.4394,5.8714,1.2,0.0,2.0987,0.432,1.2,2.5307,0.5,0.5,0.0,3.0,1.0,2.0,0.2455,43.2652
20200731WOSS0,2020-07-31,삼성,키움,3.0,10.0,-7.0,13.0,0,4.2,5.4,7.0,3.6,4.8286,5.1389,5.0571,5.0,-1.2,-3.4,-0.3103,-0.0571,-4.6,-0.3675,0.4,0.4,0.0,1.0,1.0,0.0,-0.1111,-56.2926
20200801HTLT0,2020-08-01,롯데,KIA,7.0,3.0,4.0,10.0,1,4.8,4.4,5.0,2.8,6.4412,3.6618,5.9118,6.2059,0.4,-2.2,2.7794,0.2941,-1.8,3.0735,0.5,0.6,-0.1,1.0,1.0,0.0,0.4156,-86.2566
20200801SKKT0,2020-08-01,KT,SK,11.0,0.0,11.0,11.0,1,5.6,4.4,2.2,11.8,5.0145,6.0833,4.5362,4.6389,1.2,9.6,-1.0688,0.1027,10.8,-0.9662,0.6,0.5,0.1,1.0,1.0,0.0,-0.2533,148.4917
20200801HHLG0,2020-08-01,LG,한화,9.0,6.0,3.0,15.0,1,9.8,4.6,3.8,4.8,5.8028,5.9722,5.2676,5.1389,5.2,1.0,-0.1694,-0.1287,6.2,-0.2981,0.7,0.2,0.5,1.0,1.0,0.0,0.1571,159.4324
20200801OBNC0,2020-08-01,NC,두산,10.0,12.0,-2.0,22.0,0,5.6,4.8,6.2,6.2,6.2687,4.0704,5.4478,5.9437,0.8,0.0,2.1982,0.4959,0.8,2.6941,0.6,0.4,0.2,1.0,1.0,0.0,0.2677,60.7874
20200801WOSS0,2020-08-01,삼성,키움,7.0,22.0,-15.0,29.0,0,3.8,7.0,7.8,3.4,4.8592,5.1644,5.0282,5.2329,-3.2,-4.4,-0.3052,0.2047,-7.6,-0.1005,0.4,0.5,-0.1,1.0,1.0,0.0,-0.0818,-73.0802
20200802HTLT0,2020-08-02,롯데,KIA,8.0,0.0,8.0,8.0,1,5.4,4.6,5.2,4.0,6.4493,3.6957,5.8841,6.2464,0.8,-1.2,2.7536,0.3623,-0.4,3.1159,0.5,0.6,-0.1,1.0,1.0,0.0,0.433,-61.3909
20200802OBNC0,2020-08-02,NC,두산,4.0,7.0,-3.0,11.0,0,7.0,5.8,8.2,7.6,5.0882,6.1389,4.7206,4.7361,1.2,-0.6,-1.0507,0.0155,0.6,-1.0351,0.6,0.5,0.1,1.0,1.0,0.0,-0.1781,37.3235
20200802WOSS0,2020-08-02,삼성,키움,2.0,4.0,-2.0,6.0,0,4.8,10.8,10.6,3.6,4.9028,5.1216,4.9583,5.2162,-6.0,-7.0,-0.2188,0.2579,-13.0,0.039,0.3,0.6,-0.3,1.0,1.0,0.0,-0.0539,-88.9343
20200804LGHT0,2020-08-04,KIA,LG,5.0,15.0,-10.0,20.0,0,3.0,10.8,5.2,4.4,6.2,5.7778,5.3143,5.2222,-7.8,-0.8,0.4222,-0.0921,-8.6,0.3302,0.5,0.7,-0.2,2.0,3.0,-1.0,0.1716,8.6432
20200804KTWO0,2020-08-04,키움,KT,2.0,4.0,-2.0,6.0,0,10.0,7.4,3.8,1.6,5.1333,5.0143,5.1867,4.8,2.6,-2.2,0.119,-0.3867,0.4,-0.2676,0.6,0.7,-0.1,2.0,3.0,-1.0,-0.2986,-3.0303
20200804LTSK0,2020-08-04,SK,롯데,0.0,8.0,-8.0,8.0,0,3.0,5.8,13.2,4.6,5.9589,6.4,5.0685,5.8857,-2.8,-8.6,-0.4411,0.8172,-11.4,0.3761,0.4,0.6,-0.2,3.0,2.0,1.0,0.1081,-77.614
20200804SSOB0,2020-08-04,두산,삼성,3.0,6.0,-3.0,9.0,0,6.6,4.2,7.6,9.8,3.9589,4.9452,5.8904,4.8904,2.4,2.2,-0.9863,-1.0,4.6,-1.9863,0.5,0.2,0.3,2.0,2.0,0.0,-0.0687,82.5845
20200805LGHT0,2020-08-05,KIA,LG,4.0,6.0,-2.0,10.0,0,2.4,9.0,7.2,4.0,6.1408,5.7397,5.2958,5.3151,-6.6,-3.2,0.4011,0.0193,-9.8,0.4204,0.5,0.7,-0.2,1.0,1.0,0.0,0.2803,-11.8542
20200805KTWO0,2020-08-05,키움,KT,12.0,3.0,9.0,15.0,1,9.2,7.0,4.2,1.6,5.8816,5.0,4.5921,4.8169,2.2,-2.6,0.8816,0.2248,-0.4,1.1064,0.6,0.7,-0.1,1.0,1.0,0.0,-0.0991,-22.8558
20200805NCHH0,2020-08-05,한화,NC,8.0,5.0,3.0,13.0,1,5.0,7.4,5.2,8.4,6.137,6.3913,5.1918,5.4203,-2.4,3.2,-0.2543,0.2285,0.8,-0.0258,0.2,0.5,-0.3,4.0,3.0,1.0,0.0294,-215.2274
20200806LGHT0,2020-08-06,KIA,LG,13.0,1.0,12.0,14.0,1,3.0,8.0,7.6,3.6,3.6528,5.6892,6.0556,5.2838,-5.0,-4.0,-2.0364,-0.7718,-9.0,-2.8082,0.5,0.8,-0.3,1.0,1.0,0.0,-0.117,-31.1721
20200806KTWO0,2020-08-06,키움,KT,3.0,2.0,1.0,5.0,1,10.0,6.6,3.8,3.2,5.026,5.1111,5.1169,4.7639,3.4,-0.6,-0.0851,-0.353,2.8,-0.4381,0.7,0.7,0.0,1.0,1.0,0.0,-0.308,-1.542
20200806NCHH0,2020-08-06,한화,NC,1.0,4.0,-3.0,5.0,0,5.8,7.6,4.8,9.0,6.0946,6.3143,5.1486,5.5286,-1.8,4.2,-0.2197,0.3799,2.4,0.1602,0.3,0.4,-0.1,1.0,1.0,0.0,0.0571,-184.2121
20200806LTSK0,2020-08-06,SK,롯데,2.0,8.0,-6.0,10.0,0,1.6,7.2,10.0,3.0,6.0946,6.3803,4.7297,5.831,-5.6,-7.0,-0.2857,1.1013,-12.6,0.8156,0.4,0.7,-0.3,2.0,2.0,0.0,0.0526,-93.219
20200806SSOB0,2020-08-06,두산,삼성,5.0,2.0,3.0,7.0,1,6.8,4.0,7.6,8.0,3.9324,4.9865,5.9189,4.8514,2.8,0.4,-1.0541,-1.0676,3.2,-2.1216,0.4,0.2,0.2,2.0,2.0,0.0,-0.096,57.9181
20200807LGWO0,2020-08-07,키움,LG,2.0,5.0,-3.0,7.0,0,8.6,6.4,3.6,6.0,4.9872,3.52,5.0513,5.8667,2.2,2.4,1.4672,0.8154,4.6,2.2826,0.8,0.7,0.1,1.0,1.0,0.0,0.1282,52.3102
20200807SSSK0,2020-08-07,SK,삼성,0.0,2.0,-2.0,2.0,0,0.8,4.0,9.4,8.8,5.96,5.0267,5.1867,4.84,-3.2,-0.6,0.9333,-0.3467,-3.8,0.5867,0.3,0.2,0.1,1.0,1.0,0.0,0.141,-72.6418
20200807LTOB0,2020-08-07,두산,롯데,4.0,8.0,-4.0,12.0,0,6.8,6.6,6.4,1.6,3.88,6.3472,5.8667,5.8611,0.2,-4.8,-2.4672,-0.0056,-4.6,-2.4728,0.4,0.7,-0.3,1.0,1.0,0.0,-0.1344,39.2782
20200808NCHT0,2020-08-08,KIA,NC,3.0,2.0,1.0,5.0,1,5.0,6.6,7.4,7.0,6.2055,6.3099,5.2877,5.5493,-1.6,-0.4,-0.1044,0.2616,-2.0,0.1572,0.5,0.4,0.1,2.0,2.0,0.0,0.0083,-34.385
20200808LGWO0,2020-08-08,키움,LG,5.0,1.0,4.0,6.0,1,4.6,7.2,3.2,6.0,4.9494,4.8816,5.038,4.5395,-2.6,2.8,0.0678,-0.4985,0.2,-0.4307,0.8,0.8,0.0,1.0,1.0,0.0,-0.225,29.3216
20200808SSSK0,2020-08-08,SK,삼성,4.0,2.0,2.0,6.0,1,0.6,3.8,8.0,6.8,5.9605,3.8816,4.6447,5.8158,-3.2,-1.2,2.0789,1.1711,-4.4,3.25,0.2,0.3,-0.1,1.0,1.0,0.0,0.1214,-88.5201
20200809NCHT0,2020-08-09,KIA,NC,1.0,8.0,-7.0,9.0,0,5.0,5.0,6.4,6.2,6.1892,6.2361,5.2297,5.5,0.0,-0.2,-0.0469,0.2703,-0.2,0.2233,0.5,0.3,0.2,1.0,1.0,0.0,0.0349,-12.4121
20200809KTHH0,2020-08-09,한화,KT,3.0,6.0,-3.0,9.0,0,3.6,6.2,4.2,3.6,6.1333,5.0959,5.1733,4.8356,-2.6,-0.6,1.0374,-0.3377,-3.2,0.6997,0.3,0.7,-0.4,3.0,3.0,0.0,0.0921,-203.2623
20200809LGWO0,2020-08-09,키움,LG,2.0,1.0,1.0,3.0,1,4.8,5.6,3.0,5.8,5.7625,5.5455,4.425,5.1169,-0.8,2.8,0.217,0.6919,2.0,0.9089,0.8,0.7,0.1,1.0,1.0,0.0,0.1707,47.6377
20200811HTLG0,2020-08-11,LG,KIA,4.0,8.0,-4.0,12.0,0,2.8,5.2,5.2,6.4,5.5513,3.56,5.0641,5.9467,-2.4,1.2,1.9913,0.8826,-1.2,2.8738,0.6,0.4,0.2,2.0,2.0,0.0,0.3889,1.7378
20200811SKKT0,2020-08-11,KT,SK,6.0,1.0,5.0,7.0,1,5.2,1.2,4.0,6.2,5.1351,5.8831,4.8243,5.2468,4.0,2.2,-0.748,0.4224,6.2,-0.3256,0.7,0.2,0.5,2.0,3.0,-1.0,-0.0526,165.0043
20200811OBSS0,2020-08-11,삼성,두산,1.0,6.0,-5.0,7.0,0,2.8,6.2,3.2,6.0,6.013,3.8947,5.4935,5.8947,-3.4,2.8,2.1183,0.4012,-0.6,2.5195,0.3,0.4,-0.1,3.0,4.0,-1.0,0.3222,-68.0438
20200811HHWO0,2020-08-11,키움,한화,5.0,7.0,-2.0,12.0,0,4.8,4.0,2.4,5.0,4.8395,6.1184,4.9877,5.1974,0.8,2.6,-1.2789,0.2097,3.4,-1.0692,0.8,0.3,0.5,2.0,2.0,0.0,-0.1941,232.847
20200812HTLG0,2020-08-12,LG,KIA,8.0,0.0,8.0,8.0,1,2.4,5.8,6.0,4.2,5.5063,3.6053,5.1392,5.9342,-3.4,-1.8,1.9011,0.795,-5.2,2.696,0.5,0.4,0.1,1.0,1.0,0.0,0.3514,-18.3622
20200812SKKT0,2020-08-12,KT,SK,2.0,11.0,-9.0,13.0,0,4.2,1.4,4.2,5.2,5.0667,5.9615,4.8667,4.641,2.8,1.0,-0.8949,-0.2256,3.8,-1.1205,0.8,0.1,0.7,1.0,1.0,0.0,-0.1857,176.161
20200812NCLT0,2020-08-12,롯데,NC,8.0,4.0,4.0,12.0,1,7.8,4.6,1.8,4.0,6.5479,6.3151,5.9041,5.5342,3.2,2.2,0.2329,-0.3699,5.4,-0.137,0.8,0.3,0.5,5.0,3.0,2.0,0.2576,-35.6141
20200812OBSS0,2020-08-12,삼성,두산,8.0,15.0,-7.0,23.0,0,2.6,5.0,3.6,4.2,4.9359,3.987,4.7051,5.8442,-2.4,0.6,0.9489,1.139,-1.8,2.0879,0.3,0.4,-0.1,1.0,1.0,0.0,0.2418,-84.1762
20200812HHWO0,2020-08-12,키움,한화,3.0,2.0,1.0,5.0,1,3.4,5.0,3.2,5.8,4.878,6.0779,5.1098,5.1558,-1.6,2.6,-1.1999,0.0461,1.0,-1.1538,0.7,0.4,0.3,1.0,1.0,0.0,-0.2134,201.1449
20200813HTLG0,2020-08-13,LG,KIA,4.0,2.0,2.0,6.0,1,3.8,5.0,3.4,4.6,5.5125,3.5844,5.2,5.8961,-1.2,1.2,1.9281,0.6961,0.0,2.6242,0.5,0.4,0.1,1.0,1.0,0.0,0.3421,2.6938
20200813SKKT0,2020-08-13,KT,SK,6.0,10.0,-4.0,16.0,0,3.8,3.6,6.0,4.0,5.0263,6.0,4.8553,4.6076,0.2,-2.0,-0.9737,-0.2477,-1.8,-1.2214,0.7,0.2,0.5,1.0,1.0,0.0,-0.2066,146.8084
20200813NCLT0,2020-08-13,롯데,NC,2.0,9.0,-7.0,11.0,0,8.0,4.6,2.0,4.2,6.4865,6.2838,5.8649,5.4865,3.4,2.2,0.2027,-0.3784,5.6,-0.1757,0.8,0.3,0.5,1.0,1.0,0.0,0.2225,-13.5712
20200813OBSS0,2020-08-13,삼성,두산,3.0,2.0,1.0,5.0,1,3.0,6.6,6.0,5.0,4.8987,4.0641,4.7595,5.8462,-3.6,-1.0,0.8346,1.0867,-4.6,1.9213,0.3,0.5,-0.2,1.0,1.0,0.0,0.2116,-99.4233
20200813HHWO0,2020-08-13,키움,한화,6.0,3.0,3.0,9.0,1,3.4,4.2,3.2,4.6,4.8554,6.0769,5.0723,5.1282,-0.8,1.4,-1.2215,0.0559,0.6,-1.1656,0.7,0.4,0.3,1.0,1.0,0.0,-0.209,210.707
20200814SKHT0,2020-08-14,KIA,SK,7.0,6.0,1.0,13.0,1,2.8,5.2,5.2,3.6,3.5769,5.975,5.8974,4.675,-2.4,-1.6,-2.3981,-1.2224,-4.0,-3.6205,0.3,0.3,0.0,1.0,1.0,0.0,-0.3333,84.9759
20200814KTOB0,2020-08-14,두산,KT,3.0,5.0,-2.0,8.0,0,6.4,4.4,4.4,5.6,4.0886,5.0519,5.8608,4.8701,2.0,1.2,-0.9633,-0.9906,3.2,-1.954,0.5,0.6,-0.1,1.0,1.0,0.0,-0.3787,-7.4362
20200814LGNC0,2020-08-14,NC,LG,4.0,10.0,-6.0,14.0,0,5.4,3.6,3.0,3.4,6.3333,5.5062,5.4667,5.1728,1.8,0.4,0.8272,-0.2938,2.2,0.5333,0.4,0.6,-0.2,1.0,1.0,0.0,0.3381,18.1478
20200814WOLT0,2020-08-14,롯데,키움,5.0,1.0,4.0,6.0,1,6.8,4.2,3.8,2.8,6.44,4.9167,5.8533,5.0238,2.6,-1.0,1.5233,-0.8295,1.6,0.6938,0.7,0.7,0.0,1.0,1.0,0.0,0.1612,-62.6683
20200814SSHH0,2020-08-14,한화,삼성,1.0,10.0,-9.0,11.0,0,3.2,3.2,4.8,5.4,6.0127,4.9,5.1266,4.7125,0.0,0.6,1.1127,-0.4141,0.6,0.6986,0.4,0.3,0.1,1.0,1.0,0.0,-0.0983,-101.8735
20200815SKHT0,2020-08-15,KIA,SK,10.0,3.0,7.0,13.0,1,3.6,6.4,6.0,4.6,3.5443,5.9506,5.9494,4.7778,-2.8,-1.4,-2.4063,-1.1716,-4.2,-3.5779,0.4,0.3,0.1,1.0,1.0,0.0,-0.35,100.1796
20200815KTOB0,2020-08-15,두산,KT,7.0,5.0,2.0,12.0,1,6.0,5.0,5.0,5.6,4.075,5.1154,5.9125,4.8462,1.0,0.6,-1.0404,-1.0663,1.6,-2.1067,0.5,0.6,-0.1,1.0,1.0,0.0,-0.395,-27.0082
20200815LGNC0,2020-08-15,NC,LG,4.0,13.0,-9.0,17.0,0,5.4,5.4,4.8,3.2,6.4211,5.5,5.4474,5.1951,0.0,-1.6,0.9211,-0.2522,-1.6,0.6688,0.4,0.6,-0.2,1.0,1.0,0.0,0.3547,-2.8959
20200815WOLT0,2020-08-15,롯데,키움,1.0,3.0,-2.0,4.0,0,6.2,3.4,4.0,3.6,6.4474,4.8824,5.8421,4.9647,2.8,-0.4,1.565,-0.8774,2.4,0.6876,0.8,0.6,0.2,1.0,1.0,0.0,0.1583,-39.0994
20200815SSHH0,2020-08-15,한화,삼성,0.0,2.0,-2.0,2.0,0,3.2,4.8,6.0,5.6,5.975,4.8519,5.075,4.6914,-1.6,-0.4,1.1231,-0.3836,-2.0,0.7395,0.3,0.4,-0.1,1.0,1.0,0.0,-0.069,-116.1716
20200816SKHT0,2020-08-16,KIA,SK,8.0,5.0,3.0,13.0,1,5.4,6.2,5.0,6.2,3.5,5.939,5.9,4.7927,-0.8,1.2,-2.439,-1.1073,0.4,-3.5463,0.5,0.3,0.2,1.0,1.0,0.0,-0.3415,114.5674
20200816KTOB0,2020-08-16,두산,KT,1.0,4.0,-3.0,5.0,0,6.6,4.8,4.4,6.4,4.0864,5.1519,5.9383,4.8481,1.8,2.0,-1.0655,-1.0902,3.8,-2.1556,0.6,0.5,0.1,1.0,1.0,0.0,-0.4105,-5.4566
20200816LGNC0,2020-08-16,NC,LG,5.0,6.0,-1.0,11.0,0,5.8,7.8,6.8,3.6,6.4156,5.4819,5.4416,5.1446,-2.0,-3.2,0.9337,-0.297,-5.2,0.6367,0.3,0.6,-0.3,1.0,1.0,0.0,0.3477,-22.7292
20200816WOLT0,2020-08-16,롯데,키움,3.0,6.0,-3.0,9.0,0,4.8,3.6,4.2,3.6,6.3766,4.8488,5.8182,4.9419,1.2,-0.6,1.5278,-0.8763,0.6,0.6515,0.7,0.7,0.0,1.0,1.0,0.0,0.1529,-56.8581
20200816SSHH0,2020-08-16,한화,삼성,3.0,2.0,1.0,5.0,1,2.6,4.8,5.2,4.8,5.9753,4.8293,5.0494,4.7073,-2.2,-0.4,1.146,-0.3421,-2.6,0.804,0.3,0.5,-0.2,1.0,1.0,0.0,-0.0412,-129.7228
20200818HTLG0,2020-08-18,LG,KIA,6.0,5.0,1.0,11.0,1,8.2,5.4,3.0,5.2,5.4881,3.4938,5.119,5.8519,2.8,2.2,1.9943,0.7328,5.0,2.7271,0.6,0.6,0.0,2.0,2.0,0.0,0.2051,30.7112
20200818KTSS0,2020-08-18,삼성,KT,3.0,6.0,-3.0,9.0,0,5.0,4.4,4.2,6.4,4.7952,5.15,4.759,4.8625,0.6,2.2,-0.3548,0.1035,2.8,-0.2514,0.5,0.5,0.0,2.0,2.0,0.0,0.0868,-89.7853
20200818WONC0,2020-08-18,NC,키움,5.0,1.0,4.0,6.0,1,5.2,3.8,7.8,2.8,6.4103,4.8276,5.4359,4.954,1.4,-5.0,1.5827,-0.4819,-3.6,1.1008,0.3,0.7,-0.4,2.0,2.0,0.0,0.005,-65.136
20200818HHSK0,2020-08-18,SK,한화,9.0,3.0,6.0,12.0,1,7.0,1.8,6.6,4.6,5.9277,5.9146,4.747,5.0488,5.2,-2.0,0.0131,0.3018,3.2,0.3149,0.3,0.3,0.0,2.0,2.0,0.0,0.0859,43.0765
20200818OBLT0,2020-08-18,롯데,두산,2.0,9.0,-7.0,11.0,0,3.8,5.6,4.6,5.0,6.4103,4.1463,5.7692,5.9024,-1.8,0.4,2.2639,0.1332,-1.4,2.3971,0.7,0.5,0.2,2.0,2.0,0.0,0.294,-15.1384
20200819HTLG0,2020-08-19,LG,KIA,10.0,1.0,9.0,11.0,1,7.8,6.4,4.0,4.8,5.4941,3.4878,5.1059,5.8902,1.4,0.8,2.0063,0.7844,2.2,2.7907,0.7,0.6,0.1,1.0,1.0,0.0,0.225,48.9479
20200819KTSS0,2020-08-19,삼성,KT,4.0,6.0,-2.0,10.0,0,4.0,5.2,2.4,4.8,4.8214,5.0988,4.7381,4.9259,-1.2,2.4,-0.2773,0.1878,1.2,-0.0895,0.4,0.5,-0.1,1.0,1.0,0.0,0.1083,-104.7289
20200819WONC0,2020-08-19,NC,키움,4.0,6.0,-2.0,10.0,0,5.4,3.4,6.4,3.4,6.4557,4.8182,5.3797,4.9659,2.0,-3.0,1.6375,-0.4138,-1.0,1.2237,0.4,0.6,-0.2,1.0,1.0,0.0,0.0292,-41.4298
20200819HHSK0,2020-08-19,SK,한화,26.0,6.0,20.0,32.0,1,6.6,2.0,6.8,5.8,5.9048,5.9157,4.7619,5.0361,4.6,-1.0,-0.0109,0.2742,3.6,0.2633,0.4,0.3,0.1,1.0,1.0,0.0,0.0604,60.6095
20200819OBLT0,2020-08-19,롯데,두산,7.0,3.0,4.0,10.0,1,2.6,4.4,5.6,3.8,6.3671,4.4096,5.7848,5.9036,-1.8,-1.8,1.9575,0.1188,-3.6,2.0763,0.6,0.5,0.1,1.0,1.0,0.0,0.2619,-34.2675
20200820NCHT0,2020-08-20,KIA,NC,2.0,14.0,-12.0,16.0,0,6.2,4.4,6.0,7.2,3.5181,6.4375,6.1325,5.3875,1.8,1.2,-2.9194,-0.745,3.0,-3.6645,0.5,0.4,0.1,1.0,1.0,0.0,-0.4381,-10.0472
20200820KTHH0,2020-08-20,한화,KT,0.0,3.0,-3.0,3.0,0,2.6,5.2,9.8,3.6,5.9167,5.061,5.0357,5.0366,-2.6,-6.2,0.8557,0.0009,-8.8,0.8566,0.2,0.6,-0.4,1.0,1.0,0.0,0.1165,-223.9544
20200820LGWO0,2020-08-20,키움,LG,6.0,5.0,1.0,11.0,1,3.4,9.0,3.6,3.8,4.8539,5.4651,4.9438,5.0465,-5.6,0.2,-0.6112,0.1027,-5.4,-0.5085,0.7,0.7,0.0,1.0,1.0,0.0,-0.0667,2.9546
20200820SSSK0,2020-08-20,SK,삼성,3.0,8.0,-5.0,11.0,0,9.8,4.2,6.8,3.2,6.0,4.8353,4.7294,4.7412,5.6,-3.6,1.1647,0.0118,2.0,1.1765,0.5,0.4,0.1,1.0,1.0,0.0,0.1199,-27.9225
20200820LTOB0,2020-08-20,두산,롯데,5.0,6.0,-1.0,11.0,0,4.6,3.6,4.6,4.4,4.3929,6.35,5.9286,5.7875,1.0,-0.2,-1.9571,-0.1411,0.8,-2.0982,0.5,0.6,-0.1,1.0,1.0,0.0,-0.1104,12.3012
20200821NCHT0,2020-08-21,KIA,NC,4.0,10.0,-6.0,14.0,0,5.2,6.4,7.6,5.6,3.4762,6.4444,6.0952,5.358,-1.2,-2.0,-2.9683,-0.7372,-3.2,-3.7055,0.4,0.4,0.0,1.0,1.0,0.0,-0.4515,-29.469
20200821KTHH0,2020-08-21,한화,KT,5.0,1.0,4.0,6.0,1,2.4,4.8,8.4,3.0,5.8824,5.0482,5.0588,5.0964,-2.4,-5.4,0.8342,0.0376,-7.8,0.8717,0.2,0.7,-0.5,1.0,1.0,0.0,0.1132,-232.5941
